currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,3,1,6.9,,,,,,,,,0,2,2,2,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.42,-0.5800000000000001,-8.41,16.53,6.9,-9.63,-1.3650000000000002,certain,certain,-1.3650000000000002,165.2279166666667,1065.5087544149646,None,1065.5087544149646,None,1065.5087544149646,None,1065.5087544149646,None,1065.5087544149646,None,1065.5087544149646,None,1065.5087544149646,None,3,1065.5087544149646,None,1067.2260007948353,None,1067.2260007948353,None,1067.2260007948353,None,1067.2260007948353,None,1067.2260007948353,None,1067.2260007948353,None,1067.2260007948353,None,1071.2275104746404,None,1071.2275104746404,None,1071.2275104746404,None,1071.2275104746404,None,1071.2275104746404,None,1071.2275104746404,None,1071.2275104746404,None,1072.211221099933,None,1.6841268591815606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,4.3,,,,,,,,,0,2,2,2,0,15,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.42,-0.5800000000000001,-8.99,-2.779166666666667,4.3,1.520833333333333,0.7604166666666665,gamble,lose,1.520833333333333,166.74875000000003,1074.228653453927,None,1074.228653453927,None,1074.228653453927,None,1074.228653453927,None,1074.228653453927,None,1074.228653453927,None,1074.228653453927,None,1,1074.228653453927,None,1075.8293095470763,None,1075.8293095470763,None,1075.8293095470763,None,1075.8293095470763,None,1075.8293095470763,None,1075.8293095470763,None,1075.8293095470763,None,1079.8141148342183,None,1079.8141148342183,None,1079.8141148342183,None,1079.8141148342183,None,1079.8141148342183,None,1079.8141148342183,None,1079.8141148342183,None,1089.3177405616188,None,1.5675330526464677,1080.8145016936687,None,1081.8148866332194,None,0.44,7.5027905717652175,1084.8160145733054,None,None,1084.8160145733054,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,10.1,,,,,,,,,0,2,2,2,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.44,-0.56,-9.55,17.39,10.1,-7.290000000000001,1.4049999999999994,certain,certain,1.4049999999999994,168.15375000000003,1091.335271470376,None,1091.335271470376,None,1091.335271470376,None,1091.335271470376,None,1091.335271470376,None,1091.335271470376,None,1091.335271470376,None,3,1091.335271470376,None,1092.7690641073132,None,1092.7690641073132,None,1092.7690641073132,None,1092.7690641073132,None,1092.7690641073132,None,1092.7690641073132,None,1092.7690641073132,None,1096.753958349731,None,1096.753958349731,None,1096.753958349731,None,1096.753958349731,None,1096.753958349731,None,1096.753958349731,None,1096.753958349731,None,1097.7542965717657,None,1.400698714885948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,2.1,,,,,,,,,0,2,2,2,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.44,-0.56,-10.110000000000001,17.950000000000003,2.1,-15.850000000000003,-6.875000000000002,gamble,win,2.1,170.25375000000003,1099.7717330855376,None,1099.7717330855376,None,1099.7717330855376,None,1099.7717330855376,None,1099.7717330855376,None,1099.7717330855376,None,1099.7717330855376,None,None,1099.7717330855376,None,1102.7728767047884,None,1102.7728767047884,None,1102.7728767047884,None,1102.7728767047884,None,1102.7728767047884,None,1102.7728767047884,None,1102.7728767047884,None,1106.7743966240487,None,1106.7743966240487,None,1106.7743966240487,None,1106.7743966240487,None,1106.7743966240487,None,1106.7743966240487,None,1106.7743966240487,None,1116.261349637105,None,,1107.7581152489147,None,1108.7584880291142,None,0.44,7.502782572191791,1111.759621728892,None,None,1111.759621728892,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,-1.1,,,,,,,,,0,2,2,2,0,18,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.44,-0.56,-10.670000000000002,18.51,-1.1,-19.610000000000003,-10.355000000000002,certain,certain,-10.355000000000002,159.89875000000004,1118.2787903106582,None,1118.2787903106582,None,1118.2787903106582,None,1118.2787903106582,None,1118.2787903106582,None,1118.2787903106582,None,1118.2787903106582,None,3,1118.2787903106582,None,1120.0628033838839,None,1120.0628033838839,None,1120.0628033838839,None,1120.0628033838839,None,1120.0628033838839,None,1120.0628033838839,None,1120.0628033838839,None,1124.0643293828216,None,1124.0643293828216,None,1124.0643293828216,None,1124.0643293828216,None,1124.0643293828216,None,1124.0643293828216,None,1124.0643293828216,None,1125.0481276834544,None,1.7510890621488215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,1.9,,,,,,,,,0,2,2,2,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.44,-0.56,-11.230000000000002,19.070000000000004,1.9,-17.170000000000005,-7.6350000000000025,gamble,win,1.9,161.79875000000004,1127.0654739620222,None,1127.0654739620222,None,1127.0654739620222,None,1127.0654739620222,None,1127.0654739620222,None,1127.0654739620222,None,1127.0654739620222,None,None,1127.0654739620222,None,1130.0666422199647,None,1130.0666422199647,None,1130.0666422199647,None,1130.0666422199647,None,1130.0666422199647,None,1130.0666422199647,None,1130.0666422199647,None,1134.0682354153323,None,1134.0682354153323,None,1134.0682354153323,None,1134.0682354153323,None,1134.0682354153323,None,1134.0682354153323,None,1134.0682354153323,None,1143.5551177121451,None,,1135.051856445385,None,1136.0522314654627,None,0.39,7.50274609412736,1139.053359085563,None,None,1139.053359085563,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,10.9,,,,,,,,,0,2,2,2,0,20,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.39,-0.61,-11.840000000000002,20.380000000000003,10.9,-9.480000000000002,0.7099999999999991,certain,certain,0.7099999999999991,162.50875000000005,1145.5725324670748,None,1145.5725324670748,None,1145.5725324670748,None,1145.5725324670748,None,1145.5725324670748,None,1145.5725324670748,None,1145.5725324670748,None,3,1145.5725324670748,None,1147.423300074297,None,1147.423300074297,None,1147.423300074297,None,1147.423300074297,None,1147.423300074297,None,1147.423300074297,None,1147.423300074297,None,1151.4247607967045,None,1151.4247607967045,None,1151.4247607967045,None,1151.4247607967045,None,1151.4247607967045,None,1151.4247607967045,None,1151.4247607967045,None,1152.4085085400257,None,1.8175975292178919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,10.7,,,,,,,,,0,2,2,2,0,21,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.39,-0.61,-12.450000000000001,20.990000000000002,10.7,-10.290000000000003,0.2049999999999983,certain,certain,0.2049999999999983,162.71375000000006,1154.4259108156148,None,1154.4259108156148,None,1154.4259108156148,None,1154.4259108156148,None,1154.4259108156148,None,1154.4259108156148,None,1154.4259108156148,None,3,1154.4259108156148,None,1156.1266051147359,None,1156.1266051147359,None,1156.1266051147359,None,1156.1266051147359,None,1156.1266051147359,None,1156.1266051147359,None,1156.1266051147359,None,1160.1280866360357,None,1160.1280866360357,None,1160.1280866360357,None,1160.1280866360357,None,1160.1280866360357,None,1160.1280866360357,None,1160.1280866360357,None,1161.111789901719,None,1.6675488598048105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,2.9,,,,,,,,,0,2,2,2,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.39,-0.61,-13.06,21.6,2.9,-18.700000000000003,-7.900000000000001,gamble,win,2.9,165.61375000000007,1163.129226735473,None,1163.129226735473,None,1163.129226735473,None,1163.129226735473,None,1163.129226735473,None,1163.129226735473,None,1163.129226735473,None,None,1163.129226735473,None,1166.1303940334656,None,1166.1303940334656,None,1166.1303940334656,None,1166.1303940334656,None,1166.1303940334656,None,1166.1303940334656,None,1166.1303940334656,None,1170.1318966736471,None,1170.1318966736471,None,1170.1318966736471,None,1170.1318966736471,None,1170.1318966736471,None,1170.1318966736471,None,1170.1318966736471,None,1179.6188522465673,None,,1171.1156287377999,None,1172.1160351162143,None,0.44,7.5029211248292995,1175.1171249783183,None,None,1175.1171249783183,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,5.3,,,,,,,,,0,2,2,2,0,23,23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.44,-0.56,-13.620000000000001,21.46,5.3,-16.16,-5.43,certain,certain,-5.43,160.18375000000006,1181.636309239253,None,1181.636309239253,None,1181.636309239253,None,1181.636309239253,None,1181.636309239253,None,1181.636309239253,None,1181.636309239253,None,3,1181.636309239253,None,1183.753794198452,None,1183.753794198452,None,1183.753794198452,None,1183.753794198452,None,1183.753794198452,None,1183.753794198452,None,1183.753794198452,None,1187.755283079361,None,1187.755283079361,None,1187.755283079361,None,1187.755283079361,None,1187.755283079361,None,1187.755283079361,None,1187.755283079361,None,1188.7389975444494,None,2.08438591742015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,9.5,,,,,,,,,0,2,2,2,0,24,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.44,-0.56,-14.180000000000001,22.020000000000003,9.5,-12.520000000000003,-1.5100000000000016,certain,certain,-1.5100000000000016,158.67375000000007,1190.7564311783754,None,1190.7564311783754,None,1190.7564311783754,None,1190.7564311783754,None,1190.7564311783754,None,1190.7564311783754,None,1190.7564311783754,None,3,1190.7564311783754,None,1192.7238572287024,None,1192.7238572287024,None,1192.7238572287024,None,1192.7238572287024,None,1192.7238572287024,None,1192.7238572287024,None,1192.7238572287024,None,1196.725372668203,None,1196.725372668203,None,1196.725372668203,None,1196.725372668203,None,1196.725372668203,None,1196.725372668203,None,1196.725372668203,None,1206.212328561105,None,1.9343222088064067,1197.7090935329506,None,1198.709459593505,None,0.42,7.502784492087812,1201.7105920133508,None,None,1201.7105920133508,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,0.3,,,,,,,,,0,2,2,2,0,25,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.42,-0.5800000000000001,-14.760000000000002,-3.2600000000000007,0.3,-2.960000000000001,-1.3300000000000005,gamble,lose,-2.960000000000001,155.71375000000006,1208.2297609150992,None,1208.2297609150992,None,1208.2297609150992,None,1208.2297609150992,None,1208.2297609150992,None,1208.2297609150992,None,1208.2297609150992,None,1,1208.2297609150992,None,1211.0975247394854,None,1211.0975247394854,None,1211.0975247394854,None,1211.0975247394854,None,1211.0975247394854,None,1211.0975247394854,None,1211.0975247394854,None,1215.0990539382547,None,1215.0990539382547,None,1215.0990539382547,None,1215.0990539382547,None,1215.0990539382547,None,1215.0990539382547,None,1215.0990539382547,None,1216.08275752392,None,2.8346635026755393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,7.9,,,,,,,,,0,2,2,2,0,26,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.42,-0.5800000000000001,-15.340000000000002,23.46,7.9,-15.56,-3.83,certain,certain,-3.83,151.88375000000005,1218.1002519546128,None,1218.1002519546128,None,1218.1002519546128,None,1218.1002519546128,None,1218.1002519546128,None,1218.1002519546128,None,1218.1002519546128,None,3,1218.1002519546128,None,1220.017588185714,None,1220.017588185714,None,1220.017588185714,None,1220.017588185714,None,1220.017588185714,None,1220.017588185714,None,1220.017588185714,None,1224.0191628220673,None,1224.0191628220673,None,1224.0191628220673,None,1224.0191628220673,None,1224.0191628220673,None,1224.0191628220673,None,1224.0191628220673,None,1233.5060662377582,None,1.8840797576813202,1225.002827049826,None,1226.003206229685,None,0.41,7.5027707328190445,1229.0043546486777,None,None,1229.0043546486777,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.5068306771536,None,4,7.636442992145021,1235.5068306771536,None,,151.88375000000005,4,1243.1764261482422,None,1243.1764261482422,None,1243.1764261482422,None,4,4.0350842163243215,1243.1764261482422,None,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
