currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
1,black.png,"Welcome! You are about to play our gambling task.
This task has 3 blocks and takes about 15 minutes.",,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11.347938762025478,None,11.347938762025478,None,11.347938762025478,None,4,4.451952124433774,11.347938762025478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
2,black.png,"In this game, you may win or lose points. Your goal is to get as many points as possible. These points will be converted to a cash bonus at the end.
Sometimes we will ask you to rate your mood.",,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,15.833012125682217,None,15.833012125682217,None,15.833012125682217,None,4,5.1699368197396325,15.833012125682217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
3,black.png,"On the next screen, please rate how you feel about your life these days. Use the LEFT (green) and RIGHT (blue) buttons to move the slider (you can press and hold them to slide gradually) and the TOP (red) button to lock in your response.
Make your rating as accurately and quickly as you can!",,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,21.052676881528896,None,21.052676881528896,None,21.052676881528896,None,4,8.019864104045155,21.052676881528896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.089074726775834,None,0.73,10.502973743954499,33.09062599494064,None,None,33.09062599494064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
4,black.png,"In this game you can win money by earning points according to your choices. You will decide whether to gamble a number of points or stick with a guaranteed number of points. 
Make your choice by pressing the left or right arrow key once. An example of one trial is shown on the next screen.",,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.64312672689812,None,39.64312672689812,None,39.64312672689812,None,4,3.4014613534873206,39.64312672689812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
5,example_start.png,"The GAMBLING OPTION will be shown on the RIGHT SIDE. 
Select this option using the RIGHT (blue) button on your keypad.",,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.11106126517279,None,43.11106126517279,None,43.11106126517279,None,4,6.602719519004495,43.11106126517279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
6,example_gamble.png,"Once you select the gambling choice, the choice you made will remain on the screen.",,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7468927439495,None,49.7468927439495,None,49.7468927439495,None,4,2.484519156465467,49.7468927439495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
7,example_win.png,"The outcome you received will then be shown on the screen. In this example , you WON 10 points.",,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.264495701854685,None,52.264495701854685,None,52.264495701854685,None,4,1.6342898100438106,52.264495701854685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
8,example_start.png,"The GUARANTEED OPTION will be shown on the LEFT SIDE. You are 100% guaranteed to gain or lose this amount. In this example, you have a 100% chance of winning 1 point. Select this option using the LEFT (green) button on your keyboard.",,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.94842961296672,None,53.94842961296672,None,53.94842961296672,None,4,6.602777755556417,53.94842961296672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
9,example_certain.png,"Once you select the guaranteed choice, your selection will remain on the screen.",,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.58419837545625,None,60.58419837545625,None,60.58419837545625,None,4,2.934702425616706,60.58419837545625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.55204155913998,None,63.55204155913998,None,63.55204155913998,None,4,3.45159758542286,63.55204155913998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02005129296322,None,space,28.97779299465401,67.02005129296322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,1,1,1.7,,,,,,,,,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.01432491196556,None,0.63,6.426406116758699,99.03207778099568,None,4,3.4014603935447667,99.03207778099568,None,102.44998744074383,None,True,True,True,0.63,-0.37,-0.37,5.55,1.7,-3.8499999999999996,-1.0749999999999997,gamble,win,1.7,1.7,105.4844516404628,None,105.4844516404628,None,105.4844516404628,None,105.4844516404628,None,105.4844516404628,None,105.4844516404628,None,105.4844516404628,None,1,1.7009018666094562,105.4844516404628,None,107.21846226703383,None,107.21846226703383,None,107.21846226703383,None,107.21846226703383,None,107.21846226703383,None,107.21846226703383,None,107.21846226703383,None,111.2032903652107,None,111.2032903652107,None,111.2032903652107,None,111.2032903652107,None,111.2032903652107,None,111.2032903652107,None,111.2032903652107,None,112.2036113062104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,1,1,8.1,,,,,,,,,0,0,0,0,0,1,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.63,-0.37,-0.74,-1.3566666666666667,8.1,6.743333333333333,3.3716666666666666,gamble,lose,6.743333333333333,8.443333333333333,114.22103875450557,None,114.22103875450557,None,114.22103875450557,None,114.22103875450557,None,114.22103875450557,None,114.22103875450557,None,114.22103875450557,None,1,1.5841433387140569,114.22103875450557,None,115.8383183715523,None,115.8383183715523,None,115.8383183715523,None,115.8383183715523,None,115.8383183715523,None,115.8383183715523,None,115.8383183715523,None,119.82313495041126,None,119.82313495041126,None,119.82313495041126,None,119.82313495041126,None,119.82313495041126,None,119.82313495041126,None,119.82313495041126,None,120.8235154078875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,1,1,10.7,,,,,,,,,0,0,0,0,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.63,-0.37,-1.1099999999999999,6.289999999999999,10.7,4.41,2.205,gamble,win,10.7,19.14333333333333,122.84105356962846,None,122.84105356962846,None,122.84105356962846,None,122.84105356962846,None,122.84105356962846,None,122.84105356962846,None,122.84105356962846,None,1,1.6008869874904121,122.84105356962846,None,124.47493380391916,None,124.47493380391916,None,124.47493380391916,None,124.47493380391916,None,124.47493380391916,None,124.47493380391916,None,124.47493380391916,None,128.45983805758715,None,128.45983805758715,None,128.45983805758715,None,128.45983805758715,None,128.45983805758715,None,128.45983805758715,None,128.45983805758715,None,137.9633730483156,None,129.46019003674974,None,130.4605717741506,None,0.72,7.502578247367637,133.46163827101464,None,None,133.46163827101464,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,1,1,3.9,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.72,-0.28,-1.39,-1.0958333333333334,3.9,2.8041666666666663,1.4020833333333331,gamble,lose,2.8041666666666663,21.947499999999998,139.98082513515237,None,139.98082513515237,None,139.98082513515237,None,139.98082513515237,None,139.98082513515237,None,139.98082513515237,None,139.98082513515237,None,1,1.0171362655337362,139.98082513515237,None,141.03121479208403,None,141.03121479208403,None,141.03121479208403,None,141.03121479208403,None,141.03121479208403,None,141.03121479208403,None,141.03121479208403,None,145.03271358335587,None,145.03271358335587,None,145.03271358335587,None,145.03271358335587,None,145.03271358335587,None,145.03271358335587,None,145.03271358335587,None,146.0163225537044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.72,-0.28,-1.67,5.59,8.3,2.710000000000001,1.3550000000000004,gamble,win,8.3,30.2475,148.03382999726364,None,148.03382999726364,None,148.03382999726364,None,148.03382999726364,None,148.03382999726364,None,148.03382999726364,None,148.03382999726364,None,1,2.1176912726768933,148.03382999726364,None,150.18460795120882,None,150.18460795120882,None,150.18460795120882,None,150.18460795120882,None,150.18460795120882,None,150.18460795120882,None,150.18460795120882,None,154.16947604701818,None,154.16947604701818,None,154.16947604701818,None,154.16947604701818,None,154.16947604701818,None,154.16947604701818,None,154.16947604701818,None,163.6730455957004,None,155.1697851487188,None,156.1701934445482,None,0.72,7.502831992345818,159.17134569633436,None,None,159.17134569633436,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
