currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.63,-0.37,-7.650000000000001,12.830000000000002,4.1,-8.730000000000002,-2.3150000000000013,gamble,win,4.1,128.9029166666667,338.18510499957483,None,338.18510499957483,None,338.18510499957483,None,338.18510499957483,None,338.18510499957483,None,338.18510499957483,None,338.18510499957483,None,None,338.18510499957483,None,341.1862527822377,None,341.1862527822377,None,341.1862527822377,None,341.1862527822377,None,341.1862527822377,None,341.1862527822377,None,341.1862527822377,None,345.1877925454173,None,345.1877925454173,None,345.1877925454173,None,345.1877925454173,None,345.1877925454173,None,345.1877925454173,None,345.1877925454173,None,346.1715130380471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,5.5,,,,,,,,,0,0,0,0,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-8.020000000000001,13.200000000000001,5.5,-7.700000000000001,-1.1000000000000005,gamble,win,5.5,134.4029166666667,348.18896112707444,None,348.18896112707444,None,348.18896112707444,None,348.18896112707444,None,348.18896112707444,None,348.18896112707444,None,348.18896112707444,None,1,348.18896112707444,None,350.9233510263148,None,350.9233510263148,None,350.9233510263148,None,350.9233510263148,None,350.9233510263148,None,350.9233510263148,None,350.9233510263148,None,354.90820330247516,None,354.90820330247516,None,354.90820330247516,None,354.90820330247516,None,354.90820330247516,None,354.90820330247516,None,354.90820330247516,None,355.9086292012362,None,2.701336829282809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,10.7,,,,,,,,,0,0,0,0,0,19,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.63,-0.37,-8.39,-1.9941666666666666,10.7,8.705833333333333,4.352916666666666,gamble,lose,8.705833333333333,143.10875000000004,357.92602449288825,None,357.92602449288825,None,357.92602449288825,None,357.92602449288825,None,357.92602449288825,None,357.92602449288825,None,357.92602449288825,None,1,357.92602449288825,None,359.55998740543146,None,359.55998740543146,None,359.55998740543146,None,359.55998740543146,None,359.55998740543146,None,359.55998740543146,None,359.55998740543146,None,363.5448566407431,None,363.5448566407431,None,363.5448566407431,None,363.5448566407431,None,363.5448566407431,None,363.5448566407431,None,363.5448566407431,None,373.0485194979119,None,1.6009437608881854,364.54524254146963,None,365.5456310021109,None,0.65,7.502884656016249,368.54676886531524,None,None,368.54676886531524,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,2.3,,,,,,,,,0,0,0,0,0,20,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.65,-0.35,-8.74,-1.9533333333333331,2.3,0.3466666666666667,1.3233333333333333,gamble,lose,0.3466666666666667,143.4554166666667,375.06595478754025,None,375.06595478754025,None,375.06595478754025,None,375.06595478754025,None,375.06595478754025,None,375.06595478754025,None,375.06595478754025,None,1,375.06595478754025,None,377.5836399847176,None,377.5836399847176,None,377.5836399847176,None,377.5836399847176,None,377.5836399847176,None,377.5836399847176,None,377.5836399847176,None,381.58516950835474,None,381.58516950835474,None,381.58516950835474,None,381.58516950835474,None,381.58516950835474,None,381.58516950835474,None,381.58516950835474,None,382.5688461632235,None,2.484562690660823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,12.1,,,,,,,,,0,0,0,0,0,21,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.65,-0.35,-9.09,13.989999999999998,12.1,-1.8899999999999988,-0.9449999999999994,gamble,win,12.1,155.5554166666667,384.58630833151983,None,384.58630833151983,None,384.58630833151983,None,384.58630833151983,None,384.58630833151983,None,384.58630833151983,None,384.58630833151983,None,None,384.58630833151983,None,387.5874442748027,None,387.5874442748027,None,387.5874442748027,None,387.5874442748027,None,387.5874442748027,None,387.5874442748027,None,387.5874442748027,None,391.58897379843984,None,391.58897379843984,None,391.58897379843984,None,391.58897379843984,None,391.58897379843984,None,391.58897379843984,None,391.58897379843984,None,401.07595844817115,None,,392.5727445285884,None,393.5731233896804,None,0.59,7.502820979163516,396.574217735033,None,None,396.574217735033,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,1.3,,,,,,,,,0,0,0,0,0,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.59,-0.41000000000000003,-9.5,15.24,1.3,-13.94,-6.319999999999999,certain,certain,-6.319999999999999,149.2354166666667,403.09340013744077,None,403.09340013744077,None,403.09340013744077,None,403.09340013744077,None,403.09340013744077,None,403.09340013744077,None,403.09340013744077,None,3,403.09340013744077,None,404.8274498936953,None,404.8274498936953,None,404.8274498936953,None,404.8274498936953,None,404.8274498936953,None,404.8274498936953,None,404.8274498936953,None,408.82898133725394,None,408.82898133725394,None,408.82898133725394,None,408.82898133725394,None,408.82898133725394,None,408.82898133725394,None,408.82898133725394,None,409.8126963902032,None,1.7010501236072741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,7.1,,,,,,,,,0,0,0,0,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.59,-0.41000000000000003,-9.91,15.65,7.1,-8.55,-0.7250000000000005,certain,certain,-0.7250000000000005,148.5104166666667,411.83014575910056,None,411.83014575910056,None,411.83014575910056,None,411.83014575910056,None,411.83014575910056,None,411.83014575910056,None,411.83014575910056,None,3,411.83014575910056,None,414.46450833173003,None,414.46450833173003,None,414.46450833173003,None,414.46450833173003,None,414.46450833173003,None,414.46450833173003,None,414.46450833173003,None,418.4660119366599,None,418.4660119366599,None,418.4660119366599,None,418.4660119366599,None,418.4660119366599,None,418.4660119366599,None,418.4660119366599,None,427.9529933865997,None,2.601249025668949,419.4496866716654,None,420.45007737213746,None,0.6,7.502932013652753,423.45125939312857,None,None,423.45125939312857,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,24,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.6,-0.4,-10.31,15.91,1.5,-14.41,-6.455,gamble,win,1.5,150.0104166666667,429.97041075711604,None,429.97041075711604,None,429.97041075711604,None,429.97041075711604,None,429.97041075711604,None,429.97041075711604,None,429.97041075711604,None,1,429.97041075711604,None,432.8215161099215,None,432.8215161099215,None,432.8215161099215,None,432.8215161099215,None,432.8215161099215,None,432.8215161099215,None,432.8215161099215,None,436.8231435486814,None,436.8231435486814,None,436.8231435486814,None,436.8231435486814,None,436.8231435486814,None,436.8231435486814,None,436.8231435486814,None,437.80683364288416,None,2.818034363735933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,13.3,,,,,,,,,0,0,0,0,0,25,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.6,-0.4,-10.71,-2.2925000000000004,13.3,11.0075,5.50375,gamble,lose,11.0075,161.0179166666667,439.824194696208,None,439.824194696208,None,439.824194696208,None,439.824194696208,None,439.824194696208,None,439.824194696208,None,439.824194696208,None,1,439.824194696208,None,441.04136913485127,None,441.04136913485127,None,441.04136913485127,None,441.04136913485127,None,441.04136913485127,None,441.04136913485127,None,441.04136913485127,None,445.02622173103737,None,445.02622173103737,None,445.02622173103737,None,445.02622173103737,None,445.02622173103737,None,445.02622173103737,None,445.02622173103737,None,446.02662459091516,None,1.1840509721660055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,26,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-11.110000000000001,16.71,-1.3,-18.01,-9.655000000000001,gamble,win,-1.3,159.7179166666667,448.04407267988427,None,448.04407267988427,None,448.04407267988427,None,448.04407267988427,None,448.04407267988427,None,448.04407267988427,None,448.04407267988427,None,None,448.04407267988427,None,451.04518462438136,None,451.04518462438136,None,451.04518462438136,None,451.04518462438136,None,451.04518462438136,None,451.04518462438136,None,451.04518462438136,None,455.046720547718,None,455.046720547718,None,455.046720547718,None,455.046720547718,None,455.046720547718,None,455.046720547718,None,455.046720547718,None,464.5336936780368,None,,456.0304090419668,None,457.03084550017957,None,0.6,7.502786420925986,460.0319945628289,None,None,460.0319945628289,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.38594937341986,None,0.61,7.5018210291164,473.40375744440826,None,None,473.40375744440826,None,477.8888762673014,None,False,False,True,0.61,0.61,0.61,2.185833333333333,2.175,-0.01083333333333325,1.0820833333333333,gamble,win,2.175,161.8929166666667,480.9233401468373,None,480.9233401468373,None,480.9233401468373,None,480.9233401468373,None,480.9233401468373,None,480.9233401468373,None,480.9233401468373,None,None,480.9233401468373,None,483.9244879295584,None,483.9244879295584,None,483.9244879295584,None,483.9244879295584,None,483.9244879295584,None,483.9244879295584,None,483.9244879295584,None,487.92613232746953,None,487.92613232746953,None,487.92613232746953,None,487.92613232746953,None,487.92613232746953,None,487.92613232746953,None,487.92613232746953,None,488.90983746090205,None,,,,,,,,,,,,,466.5345582748414,None,4,3.834926320472732,466.5345582748414,None,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.61,0.61,1.22,-9.76,5.7,-4.06,0.8200000000000003,certain,certain,0.8200000000000003,162.7129166666667,490.92723115260014,None,490.92723115260014,None,490.92723115260014,None,490.92723115260014,None,490.92723115260014,None,490.92723115260014,None,490.92723115260014,None,3,490.92723115260014,None,492.6445083061699,None,492.6445083061699,None,492.6445083061699,None,492.6445083061699,None,492.6445083061699,None,492.6445083061699,None,492.6445083061699,None,496.62937146180775,None,496.62937146180775,None,496.62937146180775,None,496.62937146180775,None,496.62937146180775,None,496.62937146180775,None,496.62937146180775,None,506.13302695931634,None,1.6843143189908005,497.6297644021688,None,498.6301423033001,None,0.59,7.50281233957503,501.6313451232272,None,None,501.6313451232272,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,2,0,10.9,,,,,,,,,0,1,1,1,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.59,0.59,1.81,-10.07,10.9,0.8300000000000001,0.41500000000000004,gamble,lose,0.8300000000000001,163.5429166666667,508.15052208595444,None,508.15052208595444,None,508.15052208595444,None,508.15052208595444,None,508.15052208595444,None,508.15052208595444,None,508.15052208595444,None,1,508.15052208595444,None,509.8344527441077,None,509.8344527441077,None,509.8344527441077,None,509.8344527441077,None,509.8344527441077,None,509.8344527441077,None,509.8344527441077,None,513.8193523779046,None,513.8193523779046,None,513.8193523779046,None,513.8193523779046,None,513.8193523779046,None,513.8193523779046,None,513.8193523779046,None,514.8197133199428,None,1.6508283106377348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,2,0,5.1,,,,,,,,,0,1,1,1,0,3,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.59,0.59,2.4,2.265,1.275,-0.9900000000000002,0.14249999999999985,gamble,win,1.275,164.81791666666672,516.8371502094669,None,516.8371502094669,None,516.8371502094669,None,516.8371502094669,None,516.8371502094669,None,516.8371502094669,None,516.8371502094669,None,None,516.8371502094669,None,519.8383488696418,None,519.8383488696418,None,519.8383488696418,None,519.8383488696418,None,519.8383488696418,None,519.8383488696418,None,519.8383488696418,None,523.8398444749764,None,523.8398444749764,None,523.8398444749764,None,523.8398444749764,None,523.8398444749764,None,523.8398444749764,None,523.8398444749764,None,533.3268198451842,None,,524.8235505683697,None,525.824025424663,None,0.58,7.502804660005495,528.8250717724441,None,None,528.8250717724441,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,2,0,-1.1,,,,,,,,,0,1,1,1,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.58,0.58,2.98,2.2783333333333333,-0.275,-2.5533333333333332,-1.4141666666666666,certain,certain,-1.4141666666666666,163.40375000000006,535.3443533699028,None,535.3443533699028,None,535.3443533699028,None,535.3443533699028,None,535.3443533699028,None,535.3443533699028,None,535.3443533699028,None,3,535.3443533699028,None,537.8119002699386,None,537.8119002699386,None,537.8119002699386,None,537.8119002699386,None,537.8119002699386,None,537.8119002699386,None,537.8119002699386,None,541.8134701115778,None,541.8134701115778,None,541.8134701115778,None,541.8134701115778,None,541.8134701115778,None,541.8134701115778,None,541.8134701115778,None,542.7971845245338,None,2.4344663114170544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
