currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,choiceKey.rt,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
1,black.png,"Welcome! You are about to play our gambling task.
This task has 3 blocks and takes about 15 minutes.",,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1518.6745247277431,None,1518.6745247277431,None,1518.6745247277431,None,4,11.154609881865326,1518.6745247277431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
2,black.png,"In this game, you may win or lose points. Your goal is to get as many points as possible. These points will be converted to a cash bonus at the end.
Sometimes we will ask you to rate your mood.",,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1529.878827488923,None,1529.878827488923,None,1529.878827488923,None,4,2.384575042000506,1529.878827488923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
3,black.png,"On the next screen, please rate how you feel about your life these days. Use the LEFT (green) and RIGHT (blue) buttons to move the slider (you can press and hold them to slide gradually) and the TOP (red) button to lock in your response.
Make your rating as accurately and quickly as you can!",,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1532.3131520474562,None,1532.3131520474562,None,1532.3131520474562,None,4,4.818775766703766,1532.3131520474562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.1483551540878,None,0.38,10.502950572699774,1541.1498859577114,None,None,1541.1498859577114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
4,black.png,"In this game you can win money by earning points according to your choices. You will decide whether to gamble a number of points or stick with a guaranteed number of points. 
Make your choice by pressing the left or right arrow key once. An example of one trial is shown on the next screen.",,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.685763526708,None,1547.685763526708,None,1547.685763526708,None,4,2.251091785496101,1547.685763526708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
5,example_start.png,"The GAMBLING OPTION will be shown on the RIGHT SIDE. 
Select this option using the RIGHT (blue) button on your keypad.",,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0033003152348,None,1550.0033003152348,None,1550.0033003152348,None,4,1.1673778844997287,1550.0033003152348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
6,example_gamble.png,"Once you select the gambling choice, the choice you made will remain on the screen.",,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.2037607082748,None,1551.2037607082748,None,1551.2037607082748,None,4,1.184052252152469,1551.2037607082748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
7,example_win.png,"The outcome you received will then be shown on the screen. In this example , you WON 10 points.",,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.420858990692,None,1552.420858990692,None,1552.420858990692,None,4,1.8509316014824435,1552.420858990692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
8,example_start.png,"The GUARANTEED OPTION will be shown on the LEFT SIDE. You are 100% guaranteed to gain or lose this amount. In this example, you have a 100% chance of winning 1 point. Select this option using the LEFT (green) button on your keyboard.",,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.3216217046138,None,1554.3216217046138,None,1554.3216217046138,None,4,1.0340431006043218,1554.3216217046138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
9,example_certain.png,"Once you select the guaranteed choice, your selection will remain on the screen.",,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.3887044358999,None,1555.3887044358999,None,1555.3887044358999,None,4,2.167825862125028,1555.3887044358999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.589450254629,None,1557.589450254629,None,1557.589450254629,None,4,0.9340477723744698,1557.589450254629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.539888888714,None,space,254.83164072450018,1558.539888888714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.3880196700338,None,0.42,7.012547853635624,1816.40586837905,None,4,3.9850986638921313,1816.40586837905,None,1820.4073963027913,None,True,True,True,0.42,-0.5800000000000001,-0.5800000000000001,8.700000000000001,6.3,-2.4000000000000012,1.9499999999999993,gamble,win,6.3,6.3,1823.4419225791935,None,1823.4419225791935,None,1823.4419225791935,None,1823.4419225791935,None,1823.4419225791935,None,1823.4419225791935,None,1823.4419225791935,None,None,1823.4419225791935,None,1826.4430495629786,None,1826.4430495629786,None,1826.4430495629786,None,1826.4430495629786,None,1826.4430495629786,None,1826.4430495629786,None,1826.4430495629786,None,1830.4279117586557,None,1830.4279117586557,None,1830.4279117586557,None,1830.4279117586557,None,1830.4279117586557,None,1830.4279117586557,None,1830.4279117586557,None,1831.4283270979067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,8.5,,,,,,,,,0,0,0,0,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.42,-0.5800000000000001,-1.1600000000000001,-2.126666666666667,8.5,6.373333333333333,3.1866666666666665,gamble,lose,6.373333333333333,12.673333333333332,1833.4457537479466,None,1833.4457537479466,None,1833.4457537479466,None,1833.4457537479466,None,1833.4457537479466,None,1833.4457537479466,None,1833.4457537479466,None,None,1833.4457537479466,None,1836.4469300092314,None,1836.4469300092314,None,1836.4469300092314,None,1836.4469300092314,None,1836.4469300092314,None,1836.4469300092314,None,1836.4469300092314,None,1840.4317618064233,None,1840.4317618064233,None,1840.4317618064233,None,1840.4317618064233,None,1840.4317618064233,None,1840.4317618064233,None,1840.4317618064233,None,1841.4321745858178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.42,-0.5800000000000001,-1.7400000000000002,9.860000000000001,-1.3,-11.160000000000002,-6.230000000000001,gamble,win,-1.3,11.373333333333331,1843.4495957961772,None,1843.4495957961772,None,1843.4495957961772,None,1843.4495957961772,None,1843.4495957961772,None,1843.4495957961772,None,1843.4495957961772,None,None,1843.4495957961772,None,1846.4507483786438,None,1846.4507483786438,None,1846.4507483786438,None,1846.4507483786438,None,1846.4507483786438,None,1846.4507483786438,None,1846.4507483786438,None,1850.4522948614322,None,1850.4522948614322,None,1850.4522948614322,None,1850.4522948614322,None,1850.4522948614322,None,1850.4522948614322,None,1850.4522948614322,None,1859.9392727914965,None,1851.4360294333892,None,1852.436384615663,None,0.5,7.502815859450493,1855.4375250387238,None,None,1855.4375250387238,None,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,0.7,,,,,,,,,0,0,0,0,0,3,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-2.24,9.24,0.7,-8.540000000000001,-3.9200000000000004,gamble,win,0.7,12.07333333333333,1861.9567144808243,None,1861.9567144808243,None,1861.9567144808243,None,1861.9567144808243,None,1861.9567144808243,None,1861.9567144808243,None,1861.9567144808243,None,None,1861.9567144808243,None,1864.9578705831082,None,1864.9578705831082,None,1864.9578705831082,None,1864.9578705831082,None,1864.9578705831082,None,1864.9578705831082,None,1864.9578705831082,None,1868.9427356586093,None,1868.9427356586093,None,1868.9427356586093,None,1868.9427356586093,None,1868.9427356586093,None,1868.9427356586093,None,1868.9427356586093,None,1869.943128279061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.5,-0.5,-2.74,-1.9783333333333333,5.7,3.7216666666666667,1.8608333333333333,gamble,lose,3.7216666666666667,15.794999999999998,1871.960568368435,None,1871.960568368435,None,1871.960568368435,None,1871.960568368435,None,1871.960568368435,None,1871.960568368435,None,1871.960568368435,None,None,1871.960568368435,None,1874.9617535892758,None,1874.9617535892758,None,1874.9617535892758,None,1874.9617535892758,None,1874.9617535892758,None,1874.9617535892758,None,1874.9617535892758,None,1878.9465764269116,None,1878.9465764269116,None,1878.9465764269116,None,1878.9465764269116,None,1878.9465764269116,None,1878.9465764269116,None,1878.9465764269116,None,1888.4502482435782,None,1879.9469709672267,None,1880.9473549480317,None,0.5,7.502811059704982,1883.9485008108313,None,None,1883.9485008108313,None,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,4.3,,,,,,,,,0,0,0,0,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-3.24,10.24,4.3,-5.94,-0.8200000000000003,gamble,win,4.3,20.095,1890.467693772749,None,1890.467693772749,None,1890.467693772749,None,1890.467693772749,None,1890.467693772749,None,1890.467693772749,None,1890.467693772749,None,None,1890.467693772749,None,1893.4688492350397,None,1893.4688492350397,None,1893.4688492350397,None,1893.4688492350397,None,1893.4688492350397,None,1893.4688492350397,None,1893.4688492350397,None,1897.453714950534,None,1897.453714950534,None,1897.453714950534,None,1897.453714950534,None,1897.453714950534,None,1897.453714950534,None,1897.453714950534,None,1898.4541283699218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,6,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.5,-0.5,-3.74,-2.0616666666666665,11.9,9.838333333333335,4.919166666666667,gamble,lose,9.838333333333335,29.933333333333334,1900.4715441404842,None,1900.4715441404842,None,1900.4715441404842,None,1900.4715441404842,None,1900.4715441404842,None,1900.4715441404842,None,1900.4715441404842,None,None,1900.4715441404842,None,1903.4726964029833,None,1903.4726964029833,None,1903.4726964029833,None,1903.4726964029833,None,1903.4726964029833,None,1903.4726964029833,None,1903.4726964029833,None,1907.4575685181771,None,1907.4575685181771,None,1907.4575685181771,None,1907.4575685181771,None,1907.4575685181771,None,1907.4575685181771,None,1907.4575685181771,None,1908.4579531389754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,-0.9,,,,,,,,,0,0,0,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-4.24,11.24,-0.9,-12.14,-6.5200000000000005,certain,certain,-6.5200000000000005,23.413333333333334,1910.4753817089368,None,1910.4753817089368,None,1910.4753817089368,None,1910.4753817089368,None,1910.4753817089368,None,1910.4753817089368,None,1910.4753817089368,None,3,1910.4753817089368,None,1912.8429646391887,None,1912.8429646391887,None,1912.8429646391887,None,1912.8429646391887,None,1912.8429646391887,None,1912.8429646391887,None,1912.8429646391887,None,1916.8445136818918,None,1916.8445136818918,None,1916.8445136818918,None,1916.8445136818918,None,1916.8445136818918,None,1916.8445136818918,None,1916.8445136818918,None,1926.3314957717084,None,1917.8282818521839,None,1918.8285720776767,None,0.46,7.50278706086101,1921.8298094558995,None,None,1921.8298094558995,None,2.3345295402687043,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,8,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.46,-0.54,-4.78,12.34,2.9,-9.44,-3.2699999999999996,gamble,win,2.9,26.313333333333333,1928.3489710593713,None,1928.3489710593713,None,1928.3489710593713,None,1928.3489710593713,None,1928.3489710593713,None,1928.3489710593713,None,1928.3489710593713,None,1,1928.3489710593713,None,1930.1829755058861,None,1930.1829755058861,None,1930.1829755058861,None,1930.1829755058861,None,1930.1829755058861,None,1930.1829755058861,None,1930.1829755058861,None,1934.1845187888248,None,1934.1845187888248,None,1934.1845187888248,None,1934.1845187888248,None,1934.1845187888248,None,1934.1845187888248,None,1934.1845187888248,None,1935.1682236022898,None,,,,,,,,,,,,1.8009049788233824,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,9,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.46,-0.54,-5.32,12.88,-0.1,-12.98,-6.54,gamble,win,-0.1,26.21333333333333,1937.185671691259,None,1937.185671691259,None,1937.185671691259,None,1937.185671691259,None,1937.185671691259,None,1937.185671691259,None,1937.185671691259,None,None,1937.185671691259,None,1940.18683131336,None,1940.18683131336,None,1940.18683131336,None,1940.18683131336,None,1940.18683131336,None,1940.18683131336,None,1940.18683131336,None,1944.188375236292,None,1944.188375236292,None,1944.188375236292,None,1944.188375236292,None,1944.188375236292,None,1944.188375236292,None,1944.188375236292,None,1953.6753470866825,None,1945.1720746100182,None,1946.1724627506337,None,0.48,7.502721784170717,1949.1736079734983,None,None,1949.1736079734983,None,,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,10,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.48,-0.52,-5.84,-2.3066666666666666,8.7,6.393333333333333,3.1966666666666663,gamble,lose,6.393333333333333,32.60666666666666,1955.692797735508,None,1955.692797735508,None,1955.692797735508,None,1955.692797735508,None,1955.692797735508,None,1955.692797735508,None,1955.692797735508,None,1,1955.692797735508,None,1956.7765455548652,None,1956.7765455548652,None,1956.7765455548652,None,1956.7765455548652,None,1956.7765455548652,None,1956.7765455548652,None,1956.7765455548652,None,1960.7614154301118,None,1960.7614154301118,None,1960.7614154301118,None,1960.7614154301118,None,1960.7614154301118,None,1960.7614154301118,None,1960.7614154301118,None,1961.7617958911578,None,,,,,,,,,,,,1.0504797200555913,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,13.7,,,,,,,,,0,0,0,0,0,11,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.48,-0.52,-6.359999999999999,13.64,13.7,0.05999999999999872,0.02999999999999936,gamble,win,13.7,46.30666666666666,1963.7792401403422,None,1963.7792401403422,None,1963.7792401403422,None,1963.7792401403422,None,1963.7792401403422,None,1963.7792401403422,None,1963.7792401403422,None,1,1963.7792401403422,None,1964.646240699687,None,1964.646240699687,None,1964.646240699687,None,1964.646240699687,None,1964.646240699687,None,1964.646240699687,None,1964.646240699687,None,1968.6478015817702,None,1968.6478015817702,None,1968.6478015817702,None,1968.6478015817702,None,1968.6478015817702,None,1968.6478015817702,None,1968.6478015817702,None,1978.1348303892883,None,1969.6315486331005,None,1970.6318708569743,None,0.5,7.502801460155752,1973.6330618375214,None,None,1973.6330618375214,None,0.8339410896296613,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,9.1,,,,,,,,,0,0,0,0,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-6.859999999999999,13.86,9.1,-4.76,-2.38,gamble,win,9.1,55.40666666666666,1980.152212241548,None,1980.152212241548,None,1980.152212241548,None,1980.152212241548,None,1980.152212241548,None,1980.152212241548,None,1980.152212241548,None,1,1980.152212241548,None,1981.4860554161132,None,1981.4860554161132,None,1981.4860554161132,None,1981.4860554161132,None,1981.4860554161132,None,1981.4860554161132,None,1981.4860554161132,None,1985.4709121720516,None,1985.4709121720516,None,1985.4709121720516,None,1985.4709121720516,None,1985.4709121720516,None,1985.4709121720516,None,1985.4709121720516,None,1986.4713054324384,None,,,,,,,,,,,,1.3007718654698692,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,10.1,,,,,,,,,0,0,0,0,0,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-7.359999999999999,14.36,10.1,-4.26,-2.13,certain,certain,-2.13,53.27666666666666,1988.48875320144,None,1988.48875320144,None,1988.48875320144,None,1988.48875320144,None,1988.48875320144,None,1988.48875320144,None,1988.48875320144,None,3,1988.48875320144,None,1989.9393063898315,None,1989.9393063898315,None,1989.9393063898315,None,1989.9393063898315,None,1989.9393063898315,None,1989.9393063898315,None,1989.9393063898315,None,1993.9408519126591,None,1993.9408519126591,None,1993.9408519126591,None,1993.9408519126591,None,1993.9408519126591,None,1993.9408519126591,None,1993.9408519126591,None,1994.9245637657586,None,,,,,,,,,,,,1.4174441211507656,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
,,,1,1,3.3,,,,,,,,,0,0,0,0,0,14,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-7.859999999999999,14.86,3.3,-11.559999999999999,-4.129999999999999,gamble,win,3.3,56.576666666666654,1996.942005775054,None,1996.942005775054,None,1996.942005775054,None,1996.942005775054,None,1996.942005775054,None,1996.942005775054,None,1996.942005775054,None,1,1996.942005775054,None,1998.1758145833155,None,1998.1758145833155,None,1998.1758145833155,None,1998.1758145833155,None,1998.1758145833155,None,1998.1758145833155,None,1998.1758145833155,None,2002.1773505066521,None,2002.1773505066521,None,2002.1773505066521,None,2002.1773505066521,None,2002.1773505066521,None,2002.1773505066521,None,2002.1773505066521,None,2011.6643783542095,None,2003.1610677994904,None,2004.161449220439,None,0.5,7.502787380828522,2007.1626011629705,None,None,2007.1626011629705,None,1.2006987811182626,,,,,,,,,,,,,,,,,,,24227,2019_Nov_04_1123,Mmi_3levels,3.1.5,59.95790683475802,
